BOTTLE,20131011PRINUNIVRMK
  45CE20110103, AR07E,    30,  1,      4,2,20110107,2304, 55.8910, -14.7092, 1004,    852.7,   8.6522,  35.3694,2,  35.3770,2,    203.4,2,   -999.0,9,     9.66,2,    17.82,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    30,  1,      1,2,20110107,2304, 55.8910, -14.7092, 1004,    994.3,   7.6284,  35.2663,2,  35.2710,2,    216.4,2,   -999.0,9,    10.03,2,    17.49,2,     0.01,2,     1.07,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,     13,2,20110108,0021, 55.8810, -14.6603, 1252,      5.6,  10.5968,  35.4788,2,  35.4820,2,    262.5,2,   -999.0,9,     3.34,2,     9.28,2,     0.04,2,     0.60,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,     11,2,20110108,0021, 55.8810, -14.6603, 1252,    198.6,  10.6220,  35.4814,2,-999.0000,9,    261.5,2,   -999.0,9,     3.47,2,    10.42,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,      9,2,20110108,0021, 55.8810, -14.6603, 1252,    401.4,  10.5431,  35.4651,2,-999.0000,9,    251.7,2,   -999.0,9,     4.04,2,    11.65,2,     0.01,2,     0.69,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,      7,2,20110108,0021, 55.8810, -14.6603, 1252,    847.3,   8.3237,  35.2891,2,-999.0000,9,    216.4,2,   -999.0,9,     9.13,2,    18.38,2,     0.01,2,     1.13,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,      4,2,20110108,0021, 55.8810, -14.6603, 1252,   1000.4,   6.8807,  35.1938,2,-999.0000,9,    231.2,2,   -999.0,9,     9.83,2,    19.45,2,     0.01,2,     1.12,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    31,  1,      1,2,20110108,0021, 55.8810, -14.6603, 1252,   1242.0,   5.5627,  35.1114,2,-999.0000,9,    254.7,2,   -999.0,9,     9.78,2,    17.59,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,     15,2,20110108,0332, 55.8490, -14.6191, 1580,      6.5,  10.5941,  35.4836,2,  35.4830,2,    261.9,2,    260.8,2,     3.39,2,    10.03,2,     0.01,2,     0.56,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,     13,2,20110108,0332, 55.8490, -14.6191, 1580,    200.2,  10.6291,  35.4843,2,  35.4850,2,    261.2,2,    262.5,2,     3.40,2,    10.15,2,     0.04,2,     0.59,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,     11,2,20110108,0332, 55.8490, -14.6191, 1580,    502.6,   9.9328,  35.3892,2,  35.3920,2,    261.5,2,    260.1,2,     3.96,2,    11.11,2,     0.01,2,     0.64,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,      9,2,20110108,0332, 55.8490, -14.6191, 1580,    749.5,   9.2592,  35.3552,2,  35.3590,2,    228.4,2,    226.4,2,     7.16,2,    14.46,2,     0.01,2,     0.82,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,      7,2,20110108,0332, 55.8490, -14.6191, 1580,    998.9,   6.7878,  35.1880,2,  35.1930,2,    232.1,2,    228.5,2,     9.87,2,    18.28,2,     0.01,2,     1.08,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,      4,2,20110108,0332, 55.8490, -14.6191, 1580,   1247.6,   5.3373,  35.0821,2,-999.0000,9,    254.6,2,    254.0,2,    10.13,2,    17.28,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    32,  1,      1,2,20110108,0332, 55.8490, -14.6191, 1580,   1582.0,   4.4375,  35.0203,2,  35.0250,2,    267.0,2,    266.9,2,    10.90,2,    17.16,2,     0.01,2,     1.04,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,     16,2,20110108,0540, 55.7910, -14.4331, 1986,      6.5,  10.5711,  35.4752,2,  35.4780,2,    261.1,2,   -999.0,9,     3.49,2,    10.32,2,     0.01,2,     0.59,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,     13,2,20110108,0540, 55.7910, -14.4331, 1986,    200.8,  10.6201,  35.4835,2,-999.0000,9,    261.0,2,   -999.0,9,     3.47,2,     9.99,2,     0.04,2,     0.60,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,     11,2,20110108,0540, 55.7910, -14.4331, 1986,    503.0,  10.1542,  35.4320,2,-999.0000,9,    238.8,2,   -999.0,9,     5.48,2,    13.32,2,     0.04,2,     0.79,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,      9,2,20110108,0540, 55.7910, -14.4331, 1986,    750.1,   8.8584,  35.3284,2,-999.0000,9,    219.9,2,   -999.0,9,     8.21,2,    15.77,2,     0.01,2,     1.02,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,      7,2,20110108,0540, 55.7910, -14.4331, 1986,   1001.6,   7.2563,  35.2553,2,-999.0000,9,    218.1,2,   -999.0,9,    10.42,2,    18.84,2,     0.01,2,     1.14,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,      4,2,20110108,0540, 55.7910, -14.4331, 1986,   1487.8,   4.4604,  35.0193,2,-999.0000,9,    267.6,2,   -999.0,9,    10.72,2,    17.11,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    33,  1,      1,2,20110108,0540, 55.7910, -14.4331, 1986,   1975.4,   3.4658,  34.9309,2,-999.0000,9,    269.1,2,   -999.0,9,    15.06,2,    18.09,2,     0.01,2,     1.12,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,     16,2,20110108,0936, 55.5910, -13.9387, 2590,      3.7,  10.7083,  35.4838,2,  35.4880,2,    258.8,2,    254.4,2,     3.46,2,    10.16,2,     0.04,2,     0.59,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,     13,2,20110108,0936, 55.5910, -13.9387, 2590,    400.6,  10.5523,  35.4780,2,  35.4800,2,    260.8,2,    257.6,2,     3.34,2,    10.28,2,     0.01,2,     0.61,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,     11,2,20110108,0936, 55.5910, -13.9387, 2590,    803.3,   8.7078,  35.3224,2,  35.3230,2,    209.3,2,   -999.0,9,     9.14,2,    18.42,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,      9,2,20110108,0936, 55.5910, -13.9387, 2590,   1199.4,   5.7643,  35.1043,2,  35.1050,2,    240.0,2,   -999.0,9,    10.83,2,    18.45,2,     0.04,2,     1.14,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,      7,2,20110108,0936, 55.5910, -13.9387, 2590,   1874.1,   3.8456,  34.9692,2,  34.9730,2,    269.0,2,    266.5,2,    13.46,2,    17.68,2,     0.01,2,     1.11,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,      4,2,20110108,0936, 55.5910, -13.9387, 2590,   2199.8,   3.2441,  34.9189,2,  34.9220,2,    271.6,2,    282.0,2,    15.66,2,    17.42,2,     0.01,2,     1.17,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    34,  1,      1,2,20110108,0936, 55.5910, -13.9387, 2590,   2579.4,   2.7569,  34.9272,2,-999.0000,9,    250.9,2,   -999.0,9,    31.66,2,    21.10,2,     0.01,2,     1.37,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,     18,2,20110108,1606, 55.3890, -13.4028, 2770,      6.3,  10.7505,  35.5066,2,  35.5090,2,    259.8,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,     17,2,20110108,1606, 55.3890, -13.4028, 2770,    303.7,  10.5774,  35.4826,2,-999.0000,9,    259.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,     13,2,20110108,1606, 55.3890, -13.4028, 2770,    598.4,  10.0120,  35.4381,2,-999.0000,9,    247.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,     11,2,20110108,1606, 55.3890, -13.4028, 2770,    919.6,   8.6619,  35.3273,2,-999.0000,9,    213.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,      9,2,20110108,1606, 55.3890, -13.4028, 2770,   1500.1,   4.6938,  34.9965,2,-999.0000,9,    257.7,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,      7,2,20110108,1606, 55.3890, -13.4028, 2770,   1999.9,   3.5947,  34.9187,2,-999.0000,9,    271.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,      4,2,20110108,1606, 55.3890, -13.4028, 2770,   2499.1,   3.1053,  34.9260,2,-999.0000,9,    266.9,2,   -999.0,9,  -999.00,9,    18.78,2,     0.04,2,     1.13,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    35,  1,      1,2,20110108,1606, 55.3890, -13.4028, 2770,   2736.2,   2.7688,  34.9280,2,-999.0000,9,    252.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,     16,2,20110108,2028, 55.2010, -12.8960, 2880,      5.1,  10.3377,  35.4779,2,  35.4800,2,    263.8,2,    263.3,2,     3.60,2,    11.23,2,     0.04,2,     0.63,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,     13,2,20110108,2028, 55.2010, -12.8960, 2880,    289.4,  10.3349,  35.4762,2,  35.4780,2,    261.5,2,    260.4,2,     3.67,2,    10.73,2,     0.01,2,     0.67,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,     11,2,20110108,2028, 55.2010, -12.8960, 2880,    801.9,  10.2757,  35.4680,2,  35.4700,2,    258.1,2,    258.6,2,     4.17,2,    12.22,2,     0.04,2,     0.68,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,      9,2,20110108,2028, 55.2010, -12.8960, 2880,   1203.8,   8.1292,  35.2800,2,  35.2840,2,    213.5,2,   -999.0,9,     9.77,2,    18.56,2,     0.04,2,     1.10,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,      7,2,20110108,2028, 55.2010, -12.8960, 2880,   1798.1,   4.1714,  34.9501,2,  34.9540,2,    265.6,2,    264.7,2,  -999.00,9,  -999.00,9,     0.01,2,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,      4,2,20110108,2028, 55.2010, -12.8960, 2880,   2201.3,   3.4949,  34.9157,2,  34.9200,2,    272.3,2,    271.9,2,    13.24,2,    17.35,2,     0.04,2,     1.10,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    36,  1,      1,2,20110108,2028, 55.2010, -12.8960, 2880,   2876.8,   2.6933,  34.9245,2,  34.9270,2,    248.1,2,    246.6,2,    33.72,2,    21.18,2,     0.04,2,     1.35,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,     18,2,20110109,0515, 54.8110, -11.8903, 2860,      4.5,  10.6014,  35.4833,2,  35.4830,2,    260.4,2,    258.6,2,     3.27,2,     9.59,2,     0.04,2,     0.59,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,     16,2,20110109,0515, 54.8110, -11.8903, 2860,    197.8,  10.5595,  35.4764,2,  35.4770,2,    255.6,2,    253.4,2,     3.67,2,     9.93,2,     0.01,2,     0.63,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,     13,2,20110109,0515, 54.8110, -11.8903, 2860,    400.6,  10.2192,  35.4350,2,  35.4360,2,    237.2,2,    234.0,2,     5.10,2,    12.42,2,     0.01,2,     0.79,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,     11,2,20110109,0515, 54.8110, -11.8903, 2860,    749.7,   9.6897,  35.4009,2,  35.4020,2,    241.2,2,    239.1,2,     5.52,2,    12.56,2,     0.01,2,     0.81,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,      9,2,20110109,0515, 54.8110, -11.8903, 2860,    999.2,   8.2165,  35.3092,2,  35.3120,2,    209.6,2,   -999.0,9,     9.27,2,    18.97,2,     0.01,2,     1.09,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,      7,2,20110109,0515, 54.8110, -11.8903, 2860,   1499.7,   4.6634,  34.9917,2,  34.9950,2,    257.5,2,    255.8,2,     9.96,2,    18.27,2,     0.01,2,     1.05,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,      4,2,20110109,0515, 54.8110, -11.8903, 2860,   2499.8,   3.1305,  34.9247,2,  34.9260,2,    267.2,2,    266.3,2,    17.87,2,    18.81,2,     0.01,2,     1.14,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    38,  1,      1,2,20110109,0515, 54.8110, -11.8903, 2860,   2856.7,   2.6818,  34.9135,2,  34.9270,2,    248.2,2,    246.8,2,    32.36,2,    21.15,2,     0.01,2,     1.27,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,     13,2,20110109,2022, 54.6000, -11.3400, 2020,      6.1,  10.4526,  35.4791,2,  35.4810,2,    260.8,2,   -999.0,9,     3.36,2,     9.65,2,     0.01,2,     0.61,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,     11,2,20110109,2022, 54.6000, -11.3400, 2020,    300.7,  10.5117,  35.4792,2,-999.0000,9,    259.0,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,      9,2,20110109,2022, 54.6000, -11.3400, 2020,    730.0,   9.4416,  35.3740,2,-999.0000,9,    219.3,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,      7,2,20110109,2022, 54.6000, -11.3400, 2020,   1002.1,   7.4753,  35.2364,2,-999.0000,9,    217.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,      4,2,20110109,2022, 54.6000, -11.3400, 2020,   1500.6,   4.4178,  34.9739,2,-999.0000,9,    261.2,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    39,  1,      1,2,20110109,2022, 54.6000, -11.3400, 2020,   2018.0,   3.3868,  34.9203,2,-999.0000,9,    269.6,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,     16,2,20110109,2211, 54.5900, -11.3000, 1560,      4.7,  10.5032,  35.4808,2,  35.4830,2,    259.8,2,    266.9,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,     13,2,20110109,2211, 54.5900, -11.3000, 1560,    201.6,  10.5165,  35.4797,2,  35.4820,2,    259.1,2,   -999.0,9,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,     11,2,20110109,2211, 54.5900, -11.3000, 1560,    399.2,  10.3012,  35.4570,2,-999.0000,9,    246.3,2,    250.8,2,     4.75,2,    12.68,2,     0.04,2,     0.75,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,      9,2,20110109,2211, 54.5900, -11.3000, 1560,    702.1,   9.6365,  35.3963,2,  35.3990,2,    241.3,2,    246.1,2,     5.47,2,    12.84,2,     0.01,2,     0.83,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,      7,2,20110109,2211, 54.5900, -11.3000, 1560,    900.2,   8.2661,  35.2898,2,  35.3020,2,    212.6,2,   -999.0,9,     9.46,2,  -999.00,9,     0.04,2,     1.10,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,      4,2,20110109,2211, 54.5900, -11.3000, 1560,   1203.4,   6.0379,  35.1270,2,  35.1310,2,    234.8,2,    238.3,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    40,  1,      1,2,20110109,2211, 54.5900, -11.3000, 1560,   1549.7,   4.0334,  34.9504,2,  34.9530,2,    264.8,2,    272.5,2,  -999.00,9,  -999.00,9,  -999.00,9,  -999.00,9,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    41,  1,     11,2,20110110,0005, 54.5500, -11.1906, 1025,      7.8,  10.4922,  35.4815,2,  35.4840,2,    259.1,2,   -999.0,9,     3.37,2,    10.22,2,     0.01,2,     0.64,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    41,  1,      9,2,20110110,0005, 54.5500, -11.1906, 1025,    201.0,  10.5153,  35.4808,2,-999.0000,9,    259.2,2,   -999.0,9,     3.45,2,    10.37,2,     0.01,2,     0.63,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    41,  1,      7,2,20110110,0005, 54.5500, -11.1906, 1025,    448.2,  10.3798,  35.4594,2,-999.0000,9,    248.6,2,   -999.0,9,     4.33,2,    11.69,2,     0.01,2,     0.72,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    41,  1,      4,2,20110110,0005, 54.5500, -11.1906, 1025,    698.8,   9.7172,  35.4039,2,-999.0000,9,    241.5,2,   -999.0,9,     5.68,2,    13.47,2,     0.01,2,     0.83,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    41,  1,      1,2,20110110,0005, 54.5500, -11.1906, 1025,   1023.6,   7.1958,  35.2253,2,-999.0000,9,    219.6,2,   -999.0,9,    10.11,2,    16.54,2,     0.04,2,     1.14,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    42,  1,     11,2,20110110,0123, 54.5210, -11.1290,  740,      5.2,  10.4983,  35.4827,2,  35.4840,2,    258.9,2,   -999.0,9,     3.48,2,    10.61,2,     0.04,2,     0.60,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    42,  1,      9,2,20110110,0123, 54.5210, -11.1290,  740,    198.6,  10.4888,  35.4789,2,  35.4810,2,    259.7,2,    258.1,2,     3.39,2,    10.21,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    42,  1,      7,2,20110110,0123, 54.5210, -11.1290,  740,    498.8,  10.5016,  35.4743,2,  35.4760,2,    257.9,2,    268.3,2,     3.46,2,    10.30,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    42,  1,      4,2,20110110,0123, 54.5210, -11.1290,  740,    600.1,  10.2558,  35.4524,2,  35.4550,2,    243.6,2,   -999.0,9,     4.77,2,    12.01,2,     0.01,2,     0.77,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    42,  1,      1,2,20110110,0123, 54.5210, -11.1290,  740,    738.6,   9.8193,  35.4156,2,  35.4180,2,    239.3,2,    237.5,2,     5.61,2,    13.69,2,     0.01,2,     0.81,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    43,  1,      7,2,20110110,0230, 54.4890, -11.0470,  409,      3.0,  10.4813,  35.4818,2,  35.4860,2,    259.7,2,   -999.0,9,     3.35,2,    10.00,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    43,  1,      4,2,20110110,0230, 54.4890, -11.0470,  409,    198.8,  10.4859,  35.4790,2,  35.4810,2,    258.9,2,   -999.0,9,     3.31,2,    10.08,2,     0.01,2,     0.62,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    43,  1,      1,2,20110110,0230, 54.4890, -11.0470,  409,    484.2,  10.3281,  35.4616,2,  35.4640,2,    243.5,2,   -999.0,9,     4.63,2,    11.74,2,     0.01,2,     0.74,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    44,  1,      4,2,20110110,0420, 54.3700, -10.7400,  262,      4.0,  10.4609,  35.4913,2,  35.4930,2,    259.0,2,   -999.0,9,     3.39,2,    10.48,2,     0.04,2,     0.57,2,   -999.0,9,   -999.0,9
  45CE20110103, AR07E,    44,  1,      1,2,20110110,0420, 54.3700, -10.7400,  262,    255.5,  10.4552,  35.5018,2,-999.0000,9,    260.5,2,   -999.0,9,     3.19,2,     9.65,2,     0.04,2,     0.58,2,   -999.0,9,   -999.0,9
END_DATA
